# x_m, y_m, vx_mps, d_m, s_m, kappa_radpm, psi_rad, ax_mps2
-1.954702,-5.812373,4.465099,0.000000,6.071510,0.348556,-2.656445,-1.078881
-1.909941,-5.894310,4.442482,0.000000,6.164877,0.352958,-2.623963,-1.058901
-1.862537,-5.974821,4.420157,0.000000,6.258305,0.357402,-2.591296,-1.043263
-1.812648,-6.053623,4.398088,0.000000,6.351573,0.361910,-2.558456,-1.022818
-1.760200,-6.130811,4.376332,0.000000,6.444893,0.366493,-2.525406,-1.001682
-1.705301,-6.206191,4.354935,0.000000,6.538147,0.371193,-2.492143,-0.979493
-1.647998,-6.279670,4.333926,0.000000,6.631328,0.376017,-2.458625,-0.951099
-1.588273,-6.351230,4.313423,0.000000,6.724537,0.380987,-2.424809,-0.923519
-1.526312,-6.420614,4.293460,0.000000,6.817560,0.386119,-2.390706,-0.889320
-1.462041,-6.487868,4.274148,0.000000,6.910586,0.391419,-2.356259,-0.852116
-1.395573,-6.552824,4.255579,0.000000,7.003523,0.396865,-2.321468,-0.811831
-1.326985,-6.615362,4.237835,0.000000,7.096342,0.402461,-2.286314,-0.766039
-1.256275,-6.675431,4.221031,0.000000,7.189122,0.408161,-2.250765,-0.718788
-1.183612,-6.732835,4.205232,0.000000,7.281724,0.413937,-2.214829,-0.666728
-1.108985,-6.787531,4.190537,0.000000,7.374248,0.419780,-2.178454,-0.612660
-1.032498,-6.839381,4.177005,0.000000,7.466654,0.425600,-2.141636,-0.556220
-0.954217,-6.888294,4.164696,0.000000,7.558960,0.431381,-2.104336,-0.497557
-0.874196,-6.934202,4.153659,0.000000,7.651214,0.437051,-2.066530,-0.438648
-0.792575,-6.976988,4.143916,0.000000,7.743370,0.442542,-2.028194,-0.379761
-0.709430,-7.016584,4.135468,0.000000,7.835462,0.447785,-1.989278,-0.322154
-0.624885,-7.052894,4.128294,0.000000,7.927474,0.452714,-1.949760,-0.267062
-0.539074,-7.085825,4.122343,0.000000,8.019387,0.457255,-1.909568,-0.215589
-0.452146,-7.115277,4.117541,0.000000,8.111169,0.461363,-1.868685,-0.168267
-0.364191,-7.141170,4.113792,0.000000,8.202856,0.464992,-1.827014,-0.127113
-0.275403,-7.163395,4.110963,0.000000,8.294383,0.468068,-1.784496,-0.092261
-0.185931,-7.181860,4.108912,0.000000,8.385741,0.470603,-1.741109,-0.065054
-0.095883,-7.196476,4.107468,0.000000,8.476967,0.472542,-1.696659,-0.046648
-0.005553,-7.207127,4.106434,0.000000,8.567923,0.473877,-1.651216,-0.037486
0.085014,-7.213728,4.105605,0.000000,8.658730,0.474609,-1.604707,-0.020547
0.175505,-7.216170,4.105152,0.000000,8.749254,0.474713,-1.557139,-0.037509
0.265685,-7.214357,4.104328,0.000000,8.839452,0.474220,-1.508619,-0.026050
0.355456,-7.208180,4.103757,0.000000,8.929436,0.473114,-1.459186,-0.005194
0.444307,-7.197552,4.103644,0.000000,9.018920,0.471404,-1.409009,0.024040
0.532224,-7.182342,4.104166,0.000000,9.108143,0.469094,-1.358206,0.060913
0.618845,-7.162493,4.105485,0.000000,9.197009,0.466179,-1.306942,0.104953
0.703791,-7.137986,4.107745,0.000000,9.285420,0.462669,-1.255387,0.155475
0.787288,-7.108650,4.111093,0.000000,9.373920,0.458563,-1.203698,0.212090
0.868796,-7.074676,4.115646,0.000000,9.462225,0.453872,-1.152093,0.274289
0.948374,-7.036047,4.121537,0.000000,9.550684,0.448597,-1.100744,0.341755
1.025903,-6.992882,4.128888,0.000000,9.639418,0.442740,-1.049880,0.414254
1.101162,-6.945435,4.137805,0.000000,9.728386,0.436305,-0.999723,0.491644
1.174195,-6.893808,4.148418,0.000000,9.817824,0.429284,-0.950460,0.573898
1.244779,-6.838316,4.160821,0.000000,9.907610,0.421674,-0.902368,0.661172
1.312859,-6.779176,4.175126,0.000000,9.997789,0.413468,-0.855600,0.753665
1.378371,-6.716623,4.191445,0.000000,10.088369,0.404655,-0.810347,0.851748
1.441254,-6.650905,4.209888,0.000000,10.179326,0.395221,-0.766808,0.955904
1.501494,-6.582238,4.230578,0.000000,10.270671,0.385165,-0.724983,1.066476
1.559115,-6.510821,4.253648,0.000000,10.362435,0.374451,-0.685006,1.184500
1.614114,-6.436897,4.279228,0.000000,10.454574,0.363091,-0.646877,1.310295
1.666557,-6.360634,4.307475,0.000000,10.547129,0.351086,-0.610574,1.444435
1.716497,-6.282232,4.338534,0.000000,10.640085,0.338434,-0.576105,1.587702
1.763975,-6.201910,4.372546,0.000000,10.733390,0.325169,-0.543410,1.740383
1.809090,-6.119784,4.409685,0.000000,10.827092,0.311316,-0.512484,1.902990
1.851885,-6.036078,4.450070,0.000000,10.921103,0.296907,-0.483307,2.076131
1.892478,-5.950877,4.493885,0.000000,11.015480,0.282000,-0.455842,2.259968
1.930956,-5.864324,4.541270,0.000000,11.110201,0.266635,-0.430075,2.455144
1.967401,-5.776577,4.592350,0.000000,11.205215,0.250863,-0.405983,2.662326
2.001950,-5.687665,4.647321,0.000000,11.300604,0.234760,-0.383529,2.881575
2.034672,-5.597791,4.706252,0.000000,11.396249,0.218380,-0.362699,3.113740
2.065712,-5.506960,4.769337,0.000000,11.492238,0.201793,-0.343458,3.359159
2.095176,-5.415277,4.836689,0.000000,11.588539,0.185069,-0.325782,3.618386
2.123172,-5.322850,4.908405,0.000000,11.685113,0.168273,-0.309656,3.892155
2.149843,-5.229672,4.984666,0.000000,11.782033,0.151461,-0.295059,4.181238
2.175288,-5.135894,5.065518,0.000000,11.879202,0.134701,-0.281983,4.486392
2.199653,-5.041498,5.151137,0.000000,11.976691,0.118039,-0.270414,4.808733
2.223060,-4.946553,5.241630,0.000000,12.074479,0.101508,-0.260343,5.149822
2.245636,-4.851124,5.337106,0.000000,12.172541,0.085137,-0.251768,5.511358
2.267522,-4.755213,5.437746,0.000000,12.270918,0.068947,-0.244676,5.895329
2.288844,-4.658893,5.543668,0.000000,12.369570,0.052983,-0.239070,6.303153
2.309744,-4.562176,5.655054,0.000000,12.468519,0.037272,-0.234944,6.736705
2.330360,-4.465096,5.772072,0.000000,12.567765,0.021852,-0.232298,7.197622
