# x_m, y_m, vx_mps, d_m, s_m, kappa_radpm, psi_rad, ax_mps2
-6.475253,2.539273,4.711239,0.000000,25.541143,0.341858,3.840107,-0.049493
-6.550542,2.473834,4.710190,0.000000,25.640913,0.338554,3.874056,-0.049471
-6.623590,2.405878,4.709142,0.000000,25.740683,0.335387,3.907673,-0.049449
-6.694325,2.335516,4.708095,0.000000,25.840453,0.330797,3.940953,-0.049427
-6.762696,2.262863,4.707047,0.000000,25.940223,0.324576,3.973642,-0.049427
-6.828681,2.188030,4.705999,0.000000,26.039993,0.318804,4.005735,0.059683
-6.892253,2.111136,4.707265,0.000000,26.139763,0.313623,4.037282,0.198681
-6.953385,2.032294,4.711474,0.000000,26.239533,0.308753,4.068326,0.316517
-7.012060,1.951605,4.718171,0.000000,26.339303,0.304243,4.098903,0.414305
-7.068261,1.869171,4.726924,0.000000,26.439073,0.300031,4.129046,0.495846
-7.121963,1.785099,4.737378,0.000000,26.538843,0.296115,4.158780,0.562878
-7.173165,1.699468,4.749218,0.000000,26.638613,0.292890,4.188162,0.605529
-7.221838,1.612383,4.761922,0.000000,26.738384,0.289863,4.217231,0.639838
-7.267973,1.523926,4.775308,0.000000,26.838154,0.287900,4.246030,0.641571
-7.311549,1.434180,4.788694,0.000000,26.937924,0.286936,4.274703,0.614762
-7.352538,1.343222,4.801485,0.000000,27.037694,0.286182,4.303292,0.584398
-7.390913,1.251132,4.813613,0.000000,27.137464,0.285689,4.331817,0.549147
-7.426649,1.157984,4.824982,0.000000,27.237234,0.285442,4.360306,0.509698
-7.459717,1.063857,4.835510,0.000000,27.337004,0.285177,4.388776,-0.463793
-7.490094,0.968828,4.825931,0.000000,27.436774,0.284898,4.417212,-0.620816
-7.517758,0.872972,4.813079,0.000000,27.536544,0.284827,4.445632,-0.675090
-7.542686,0.776372,4.799065,0.000000,27.636314,0.284922,4.474051,-0.729148
-7.564859,0.679099,4.783882,0.000000,27.736084,0.285259,4.502493,-0.780387
-7.584255,0.581236,4.767579,0.000000,27.835855,0.285728,4.530977,-0.832186
-7.600854,0.482859,4.750132,0.000000,27.935625,0.286348,4.559513,-0.884306
-7.614635,0.384048,4.731522,0.000000,28.035395,0.287194,4.588123,-0.934378
-7.625580,0.284884,4.711778,0.000000,28.135165,0.288185,4.616824,-0.985082
-7.633669,0.185446,4.690873,0.000000,28.234935,0.289416,4.645635,-1.033754
-7.638884,0.085816,4.668834,0.000000,28.334705,0.290887,4.674582,-1.080510
-7.641205,-0.013924,4.645687,0.000000,28.434475,0.292608,4.703687,-1.125041
-7.640613,-0.113689,4.621463,0.000000,28.534245,0.294548,-1.550209,-1.167925
-7.637091,-0.213393,4.596180,0.000000,28.634015,0.296541,-1.520725,-1.214551
-7.630621,-0.312950,4.569740,0.000000,28.733785,0.298795,-1.491028,-1.259749
-7.621186,-0.412268,4.542153,0.000000,28.833555,0.301453,-1.461090,-1.299660
-7.608768,-0.511257,4.513515,0.000000,28.933326,0.304482,-1.430866,-1.335080
-7.593348,-0.609827,4.483906,0.000000,29.033096,0.307818,-1.400325,-1.369033
-7.574910,-0.707870,4.453340,0.000000,29.132866,0.311973,-1.369411,-1.386850
-7.553428,-0.805298,4.422161,0.000000,29.232636,0.316418,-1.338065,-1.402159
-7.528882,-0.901995,4.390412,0.000000,29.332406,0.321179,-1.306263,-1.414558
-7.501250,-0.997857,4.358148,0.000000,29.432176,0.326316,-1.273965,-1.422513
-7.470510,-1.092774,4.325460,0.000000,29.531946,0.331762,-1.241138,-1.427771
-7.436650,-1.186612,4.292401,0.000000,29.631716,0.337537,-1.207755,-1.427427
-7.399645,-1.279264,4.259094,0.000000,29.731486,0.343697,-1.173773,-1.421730
-7.359487,-1.370589,4.225658,0.000000,29.831256,0.350182,-1.139163,-1.409919
-7.316164,-1.460455,4.192237,0.000000,29.931026,0.357116,-1.103883,-1.393035
-7.269664,-1.548726,4.158952,0.000000,30.030796,0.364446,-1.067888,-1.370883
-7.219990,-1.635240,4.125935,0.000000,30.130567,0.372172,-1.031149,-1.339949
-7.167134,-1.719855,4.093405,0.000000,30.230337,0.380437,-0.993608,-1.302836
-7.111107,-1.802402,4.061527,0.000000,30.330107,0.389096,-0.955223,-1.254270
-7.051919,-1.882711,4.030598,0.000000,30.429877,0.398366,-0.915945,-1.194374
-6.989584,-1.960606,4.000924,0.000000,30.529647,0.408189,-0.875713,-1.120683
-6.924131,-2.035897,3.972880,0.000000,30.629417,0.418618,-0.834474,-1.027693
-6.855591,-2.108387,3.946987,0.000000,30.729187,0.429826,-0.792155,-0.913145
-6.784004,-2.177875,3.923837,0.000000,30.828957,0.441791,-0.748681,-0.767656
-6.709426,-2.244138,3.904269,0.000000,30.928727,0.454795,-0.703963,-0.589289
-6.631922,-2.306948,3.889182,0.000000,31.028497,0.468674,-0.657903,-0.362259
-6.551555,-2.366072,3.879877,0.000000,31.128267,0.483874,-0.610392,-0.077268
-6.468444,-2.421238,3.877890,0.000000,31.228038,0.500353,-0.561307,-0.033532
-6.382672,-2.472199,3.877027,0.000000,31.327808,0.512057,-0.510710,-0.033517
-6.294413,-2.518709,3.876164,0.000000,31.427578,0.522393,-0.459118,-0.033502
-6.203870,-2.560550,3.875302,0.000000,31.527348,0.530349,-0.406462,-0.033487
-6.111221,-2.597572,3.874440,0.000000,31.627118,0.520924,-0.354023,-0.033472
-6.016795,-2.629724,3.873578,0.000000,31.726888,0.512939,-0.302466,-0.033472
-5.920827,-2.657013,3.872716,0.000000,31.826658,0.497979,-0.251905,0.079571
-5.823629,-2.679501,3.874765,0.000000,31.926428,0.480287,-0.203113,0.385030
-5.725481,-2.697304,3.884666,0.000000,32.026198,0.463075,-0.156029,0.644600
-5.626569,-2.710564,3.901186,0.000000,32.125968,0.442380,-0.110851,0.939682
-5.527229,-2.719441,3.925145,0.000000,32.225738,0.422623,-0.067721,1.190933
-5.427548,-2.724124,3.955300,0.000000,32.325508,0.403732,-0.026489,1.408253
-5.327783,-2.724789,3.990664,0.000000,32.425279,0.385249,0.012866,1.606763
-5.228102,-2.721620,4.030635,0.000000,32.525049,0.367346,0.050394,1.787602
-5.128532,-2.714796,4.074643,0.000000,32.624819,0.349515,0.086167,1.964670
-5.029336,-2.704512,4.122468,0.000000,32.724589,0.331957,0.120147,2.136524
-4.930479,-2.690940,4.173855,0.000000,32.824359,0.315595,0.152444,2.286167
