# x_m, y_m, vx_mps, d_m, s_m, kappa_radpm, psi_rad, ax_mps2
3.107265,3.669988,7.000000,0.089159,15.763674,-0.005504,3.201904,0.000000
3.008726,3.664210,7.000000,0.085591,15.863444,-0.009210,3.199613,0.000000
2.910154,3.658651,7.000000,0.082655,15.963214,-0.012272,3.197366,0.000000
2.811546,3.653307,7.000000,0.080329,16.062984,-0.014744,3.195162,0.000000
2.712907,3.648174,7.000000,0.078589,16.162754,-0.016683,3.192996,0.000000
2.614239,3.643248,7.000000,0.077411,16.262524,-0.018131,3.190868,0.000000
2.515548,3.638526,7.000000,0.076769,16.362294,-0.019137,3.188773,0.000000
2.416836,3.634006,7.000000,0.076638,16.462065,-0.019765,3.186712,0.000000
2.318102,3.629686,7.000000,0.076992,16.561835,-0.020089,3.184682,0.000000
2.219348,3.625562,7.000000,0.077809,16.661605,-0.020180,3.182685,0.000000
2.120574,3.621632,7.000000,0.079063,16.761375,-0.020109,3.180718,0.000000
2.021781,3.617895,7.000000,0.080729,16.861145,-0.019940,3.178783,0.000000
1.922970,3.614347,7.000000,0.082785,16.960915,-0.019723,3.176877,0.000000
1.824140,3.610987,7.000000,0.085204,17.060685,-0.019503,3.175001,0.000000
1.725292,3.607811,7.000000,0.087964,17.160455,-0.019300,3.173155,0.000000
1.626425,3.604818,7.000000,0.091038,17.260225,-0.019124,3.171340,0.000000
1.527539,3.602004,7.000000,0.094403,17.359995,-0.018977,3.169558,0.000000
1.428634,3.599367,7.000000,0.098033,17.459765,-0.018854,3.167809,0.000000
1.329710,3.596903,7.000000,0.101902,17.559535,-0.018751,3.166097,0.000000
1.230763,3.594610,7.000000,0.105986,17.659306,-0.018661,3.164423,0.000000
1.131794,3.592483,7.000000,0.110260,17.759076,-0.018580,3.162785,0.000000
1.032805,3.590519,7.000000,0.114698,17.858846,-0.018501,3.161182,0.000000
0.933791,3.588714,7.000000,0.119275,17.958616,-0.018423,3.159607,0.000000
0.834757,3.587064,7.000000,0.123964,18.058386,-0.018340,3.158051,0.000000
0.735694,3.585564,7.000000,0.128741,18.158156,-0.018248,3.156508,0.000000
0.636605,3.584209,7.000000,0.133578,18.257926,-0.018145,3.154968,0.000000
0.537482,3.582994,7.000000,0.138451,18.357696,-0.018026,3.153423,0.000000
0.438323,3.581910,7.000000,0.143333,18.457466,-0.017888,3.151863,0.000000
0.339159,3.580955,7.000000,0.148196,18.557236,-0.017728,3.150279,0.000000
0.239998,3.580128,7.000000,0.153017,18.657006,-0.017544,3.148660,0.000000
0.140857,3.579433,7.000000,0.157767,18.756777,-0.017330,3.146995,0.000000
0.041769,3.578876,7.000000,0.162415,18.856547,-0.017087,3.145272,0.000000
-0.057268,3.578470,7.000000,0.166936,18.956317,-0.016813,3.143485,0.000000
-0.156239,3.578226,7.000000,0.171298,19.056087,-0.016509,3.141633,0.000000
-0.255155,3.578158,7.000000,0.175474,19.155857,-0.016181,3.139718,0.000000
-0.354010,3.578277,7.000000,0.179432,19.255627,-0.015832,3.137755,0.000000
-0.452797,3.578595,7.000000,0.183147,19.355397,-0.015468,3.135762,0.000000
-0.551515,3.579128,7.000000,0.186590,19.455167,-0.015093,3.133755,0.000000
-0.650157,3.579889,7.000000,0.189727,19.554937,-0.014710,3.131753,0.000000
-0.748709,3.580895,7.000000,0.192521,19.654707,-0.014320,3.129772,0.000000
-0.847194,3.582161,7.000000,0.194955,19.754477,-0.013922,3.127824,0.000000
-0.945685,3.583696,7.000000,0.197026,19.854248,-0.013516,3.125920,0.000000
-1.044193,3.585493,7.000000,0.198724,19.954018,-0.013099,3.124071,0.000000
-1.142809,3.587545,7.000000,0.200052,20.053788,-0.012670,3.122289,0.000000
-1.241602,3.589821,7.000000,0.200994,20.153558,-0.012226,3.120583,0.000000
-1.340564,3.592282,7.000000,0.201548,20.253328,-0.011766,3.118966,0.000000
-1.439674,3.594897,7.000000,0.201736,20.353098,-0.011288,3.117448,0.000000
-1.538929,3.597633,7.000000,0.201583,20.452868,-0.010789,3.116042,0.000000
-1.638264,3.600464,7.000000,0.201136,20.552638,-0.010260,3.114761,0.000000
-1.737634,3.603378,7.000000,0.200457,20.652408,-0.009688,3.113618,0.000000
-1.837039,3.606366,7.000000,0.199612,20.752178,-0.009052,3.112618,0.000000
-1.936474,3.609421,7.000000,0.198666,20.851948,-0.008313,3.111763,0.000000
-2.035938,3.612538,7.000000,0.197684,20.951718,-0.007430,3.111048,0.000000
-2.135432,3.615709,7.000000,0.196729,21.051489,-0.006370,3.110458,0.000000
-2.234957,3.618927,7.000000,0.195862,21.151259,-0.005108,3.109977,0.000000
-2.334514,3.622186,7.000000,0.195144,21.251029,-0.003618,3.109588,0.000000
-2.434101,3.625480,7.000000,0.194632,21.350799,-0.001873,3.109278,0.000000
-2.533719,3.628801,7.000000,0.194387,21.450569,0.000153,3.109035,0.000000
-2.633368,3.632142,7.000000,0.194466,21.550339,0.002484,3.108856,0.000000
-2.733047,3.635498,7.000000,0.194927,21.650109,0.005145,3.108740,0.000000
-2.832755,3.638862,7.000000,0.195828,21.749879,0.008161,3.108685,0.000000
-2.932493,3.642228,7.000000,0.197229,21.849649,0.011553,3.108692,0.000000
