# x_m, y_m, vx_mps, d_m, s_m, kappa_radpm, psi_rad, ax_mps2
-7.708724,0.364773,4.483255,0.000000,24.173187,0.319038,-2.415794,0.083089
-7.641248,0.291138,4.485106,0.000000,24.273076,0.322167,-2.383776,-0.003010
-7.571429,0.219704,4.485039,0.000000,24.372965,0.324547,-2.351451,-0.044854
-7.499330,0.150568,4.484040,0.000000,24.472854,0.326155,-2.318952,-0.044834
-7.425039,0.083837,4.483041,0.000000,24.572744,0.326799,-2.286296,-0.044834
-7.348583,0.019511,4.482042,0.000000,24.672633,0.310158,-2.254478,0.307791
-7.270203,-0.042390,4.488896,0.000000,24.772522,0.294111,-2.224306,0.673462
-7.190016,-0.101976,4.503857,0.000000,24.872411,0.282075,-2.195599,0.908331
-7.108187,-0.159274,4.523958,0.000000,24.972300,0.272616,-2.167893,1.061979
-7.024873,-0.214293,4.547346,0.000000,25.072190,0.263787,-2.141142,1.191167
-6.940073,-0.267131,4.573437,0.000000,25.172079,0.260365,-2.114956,1.174115
-6.853967,-0.317723,4.599010,0.000000,25.271968,0.256982,-2.089122,1.159613
-6.766573,-0.366099,4.624127,0.000000,25.371857,0.251614,-2.063682,1.201664
-6.677990,-0.412265,4.650013,0.000000,25.471746,0.245156,-2.038871,1.273440
-6.588322,-0.456238,4.677288,0.000000,25.571636,0.238626,-2.014703,1.345904
-6.497596,-0.498080,4.705944,0.000000,25.671525,0.230663,-1.991260,1.457823
-6.405965,-0.537805,4.736787,0.000000,25.771414,0.222799,-1.968617,1.564753
-6.313455,-0.575487,4.769670,0.000000,25.871303,0.216362,-1.946704,1.628956
-6.220155,-0.611160,4.803664,0.000000,25.971192,0.210548,-1.925382,1.675873
-6.126137,-0.644859,4.838387,0.000000,26.071082,0.204577,-1.904645,1.729745
-6.031430,-0.676638,4.873967,0.000000,26.170971,0.198043,-1.884535,1.803230
-5.936128,-0.706532,4.910784,0.000000,26.270860,0.191613,-1.865076,1.875283
-5.840265,-0.734598,4.948782,0.000000,26.370749,0.184982,-1.846264,1.956094
-5.743902,-0.760889,4.988109,0.000000,26.470638,0.178215,-1.828124,2.043912
-5.647089,-0.785458,5.028872,0.000000,26.570528,0.172367,-1.810650,2.153766
-5.549869,-0.808355,5.071472,0.000000,26.670417,0.169013,-1.793601,2.201343
-5.452261,-0.829611,5.114647,0.000000,26.770306,0.165669,-1.776884,2.250197
-5.354333,-0.849247,5.158406,0.000000,26.870195,0.160490,-1.760579,2.364423
-5.256090,-0.867313,5.203990,0.000000,26.970084,0.154916,-1.744826,2.493873
-5.157577,-0.883857,5.251641,0.000000,27.069974,0.149630,-1.729623,2.614760
-5.058843,-0.898924,5.301142,0.000000,27.169863,0.144797,-1.714919,2.721260
-4.959874,-0.912565,5.352173,0.000000,27.269752,0.139968,-1.700695,2.829880
-4.860760,-0.924817,5.404730,0.000000,27.369641,0.135261,-1.686952,2.936422
