# x_m, y_m, vx_mps, d_m, s_m, kappa_radpm, psi_rad, ax_mps2
-5.620793,4.034865,4.638548,0.000000,15.992437,0.186891,1.393140,-3.682800
-5.714548,4.055087,4.561764,0.000000,16.088348,0.208988,1.411934,-3.367255
-5.808328,4.073296,4.490694,0.000000,16.183879,0.231016,1.433165,-3.078048
-5.901974,4.089251,4.425103,0.000000,16.278874,0.252830,1.456848,-2.803724
-5.995544,4.102760,4.364791,0.000000,16.373414,0.274300,1.482987,-2.543081
-6.089020,4.113616,4.309614,0.000000,16.467519,0.295262,1.511654,-2.304752
-6.182248,4.121607,4.259280,0.000000,16.561089,0.315595,1.542824,-2.078303
-6.275268,4.126548,4.213582,0.000000,16.654240,0.335133,1.576608,-1.869824
-6.367902,4.128237,4.172265,0.000000,16.746889,0.353794,1.613090,-1.676500
-6.460031,4.126482,4.135073,0.000000,16.839035,0.371510,1.652157,-1.497626
-6.551511,4.121089,4.101749,0.000000,16.930674,0.388180,1.694002,-1.332150
-6.642134,4.111871,4.072058,0.000000,17.021764,0.403817,1.738427,-1.181129
-6.731649,4.098646,4.045727,0.000000,17.112251,0.418379,1.785362,-1.039389
-6.819869,4.081225,4.022558,0.000000,17.202175,0.431935,1.834667,-0.908479
-6.906448,4.059457,4.002345,0.000000,17.291448,0.444474,1.886100,-0.789527
-6.991027,4.033210,3.984837,0.000000,17.380006,0.456002,1.939547,-0.675418
-7.073414,4.002301,3.969894,0.000000,17.468000,0.466545,1.994724,-0.575623
-7.152922,3.966748,3.957246,0.000000,17.555095,0.476108,2.051417,-0.482914
-7.229466,3.926328,3.946668,0.000000,17.641656,0.484735,2.109368,-0.396054
-7.302882,3.880981,3.937999,0.000000,17.727948,0.492425,2.168318,-0.322111
-7.372651,3.830973,3.930972,0.000000,17.813788,0.499191,2.228077,-0.252266
-7.439075,3.776007,3.925435,0.000000,17.900005,0.505057,2.288298,-0.192817
-7.501701,3.716581,3.921192,0.000000,17.986339,0.510059,2.348707,-0.141114
-7.560583,3.652798,3.918067,0.000000,18.073145,0.514213,2.408896,-0.098669
-7.615514,3.585047,3.915870,0.000000,18.160366,0.517536,2.468609,-0.066498
-7.666334,3.513742,3.914382,0.000000,18.247929,0.520029,2.527549,-0.044792
-7.713070,3.439061,3.913374,0.000000,18.336028,0.521697,2.585412,-0.034322
-7.755556,3.361522,3.912599,0.000000,18.424444,0.522588,2.641965,-0.015896
-7.793833,3.281326,3.912238,0.000000,18.513306,0.522684,2.696893,-0.034144
-7.827801,3.198926,3.911460,0.000000,18.602433,0.521994,2.750126,-0.020388
-7.857458,3.114588,3.910994,0.000000,18.691834,0.520501,2.801676,0.004355
-7.882908,3.028366,3.911094,0.000000,18.781732,0.518157,2.851441,0.039804
-7.904218,2.940639,3.912012,0.000000,18.872011,0.515016,2.899603,0.084144
-7.921525,2.851497,3.913965,0.000000,18.962817,0.511045,2.946205,0.137060
-7.934874,2.761410,3.917153,0.000000,19.053889,0.506320,2.991388,0.196759
-7.944378,2.670514,3.921741,0.000000,19.145280,0.500872,3.035264,0.262247
-7.950144,2.578943,3.927871,0.000000,19.237032,0.494766,3.077885,0.332245
-7.952286,2.486889,3.935652,0.000000,19.329111,0.488107,3.119353,0.404986
-7.950915,2.394622,3.945136,0.000000,19.421388,0.480886,-3.123433,0.480721
-7.946088,2.302301,3.956385,0.000000,19.513835,0.473188,-3.084031,0.558273
-7.937856,2.210145,3.969419,0.000000,19.606358,0.465059,-3.045558,0.637243
-7.926277,2.118201,3.984269,0.000000,19.699029,0.456532,-3.007957,0.717414
-7.911410,2.026554,4.000952,0.000000,19.791873,0.447795,-2.971112,0.796166
-7.893355,1.935528,4.019376,0.000000,19.884673,0.438881,-2.934903,0.873671
-7.872104,1.845031,4.039531,0.000000,19.977631,0.429944,-2.899225,0.947856
-7.847746,1.755380,4.061271,0.000000,20.070532,0.421055,-2.864016,1.018354
-7.820286,1.666475,4.084537,0.000000,20.163582,0.412271,-2.829201,1.084685
-7.789794,1.578445,4.109202,0.000000,20.256743,0.403641,-2.794703,1.146643
-7.756389,1.491555,4.135097,0.000000,20.349833,0.395178,-2.760409,1.204696
-7.720036,1.405694,4.162172,0.000000,20.443073,0.386958,-2.726214,1.257813
-7.680880,1.321182,4.190225,0.000000,20.536215,0.378991,-2.692089,1.306511
-7.638896,1.237939,4.219194,0.000000,20.629446,0.371290,-2.658114,1.350732
-7.594169,1.156128,4.248939,0.000000,20.722685,0.363924,-2.624325,1.389627
-7.546791,1.075920,4.279297,0.000000,20.815841,0.356848,-2.590750,1.424419
-7.496724,0.997276,4.310218,0.000000,20.909070,0.350057,-2.557476,1.455204
-7.444115,0.920439,4.341544,0.000000,21.002192,0.343503,-2.524495,1.483263
-7.388925,0.845343,4.373267,0.000000,21.095387,0.337140,-2.491797,1.509374
-7.331268,0.772147,4.405309,0.000000,21.188564,0.330951,-2.459293,1.534026
-7.271281,0.701078,4.437576,0.000000,21.281565,0.324918,-2.427035,1.557768
-7.208969,0.632240,4.470052,0.000000,21.374417,0.319019,-2.395110,1.580991
-7.144240,0.565597,4.502791,0.000000,21.467321,0.313249,-2.363558,1.603600
-7.077034,0.500938,4.535882,0.000000,21.560581,0.307592,-2.332466,1.625640
-7.007544,0.438259,4.569298,0.000000,21.654162,0.302048,-2.301854,1.647122
-6.935969,0.377579,4.602999,0.000000,21.747998,0.296593,-2.271776,1.668633
-6.862443,0.318877,4.636980,0.000000,21.842083,0.291187,-2.242266,1.691059
-6.787187,0.262223,4.671207,0.000000,21.936281,0.285820,-2.213358,1.714683
-6.710456,0.207839,4.705604,0.000000,22.030329,0.280471,-2.185109,1.740227
-6.632233,0.155773,4.740227,0.000000,22.124296,0.275139,-2.157523,1.767560
-6.552327,0.105856,4.775230,0.000000,22.218513,0.269811,-2.130646,1.796689
-6.470831,0.058000,4.810657,0.000000,22.313020,0.264452,-2.104540,1.828321
-6.387837,0.012116,4.846565,0.000000,22.407853,0.259052,-2.079264,1.862678
