# x_m, y_m, vx_mps, d_m, s_m, kappa_radpm, psi_rad, ax_mps2
-2.991205,-1.141797,5.385367,0.000000,27.621206,0.215208,-1.487673,1.693814
-2.886525,-1.130253,5.418390,0.000000,27.726522,0.209083,-1.465132,1.796039
-2.782324,-1.116456,5.453119,0.000000,27.831631,0.202827,-1.443483,1.902308
-2.678637,-1.100506,5.489594,0.000000,27.936539,0.196454,-1.422679,2.012514
-2.575489,-1.082501,5.527847,0.000000,28.041246,0.189987,-1.402704,2.126373
-2.472908,-1.062539,5.567901,0.000000,28.145751,0.183445,-1.383546,2.243778
-2.370906,-1.040716,5.609779,0.000000,28.250061,0.176844,-1.365192,2.364570
-2.269500,-1.017125,5.653494,0.000000,28.354176,0.170193,-1.347631,2.488987
-2.168700,-0.991859,5.699061,0.000000,28.458094,0.163500,-1.330854,2.617190
-2.068503,-0.965007,5.746501,0.000000,28.561826,0.156791,-1.314855,2.748724
-1.968929,-0.936664,5.795811,0.000000,28.665356,0.150088,-1.299626,2.883395
-1.869962,-0.906915,5.846997,0.000000,28.768697,0.143422,-1.285161,3.020507
-1.771604,-0.875849,5.900041,0.000000,28.871844,0.136834,-1.271454,3.159080
-1.673846,-0.843552,5.954911,0.000000,28.974800,0.130353,-1.258502,3.298432
-1.576665,-0.810104,6.011570,0.000000,29.077576,0.124020,-1.246298,3.437416
-1.480062,-0.775589,6.069944,0.000000,29.180159,0.117865,-1.234838,3.575174
-1.383998,-0.740075,6.129971,0.000000,29.282577,0.111924,-1.224115,3.710469
-1.288468,-0.703640,6.191549,0.000000,29.384820,0.106236,-1.214121,3.841882
-1.193463,-0.666362,6.254555,0.000000,29.486877,0.100818,-1.204839,3.968800
-1.098953,-0.628314,6.318873,0.000000,29.588759,0.095677,-1.196245,4.090718
-1.004931,-0.589575,6.384365,0.000000,29.690448,0.090821,-1.188313,4.207208
-0.911356,-0.550213,6.450917,0.000000,29.791965,0.086249,-1.181009,4.317970
-0.818210,-0.510300,6.518394,0.000000,29.893302,0.081961,-1.174299,4.422727
-0.725468,-0.469907,6.586671,0.000000,29.994458,0.077964,-1.168150,4.520806
-0.633098,-0.429102,6.655620,0.000000,30.095440,0.074265,-1.162528,4.611441
-0.541072,-0.387951,6.725104,0.000000,30.196248,0.070872,-1.157404,4.693767
-0.449352,-0.346512,6.794986,0.000000,30.296894,0.067793,-1.152755,4.766853
-0.357905,-0.304842,6.865123,0.000000,30.397388,0.065038,-1.148564,4.829607
-0.266644,-0.262955,6.935405,0.000000,30.497802,0.062618,-1.144790,4.880768
-0.175548,-0.220871,7.005668,0.000000,30.598150,0.060541,-1.141378,4.919202
-0.084584,-0.178602,7.075749,0.000000,30.698455,0.058810,-1.138269,4.943919
0.006275,-0.136145,7.145479,0.000000,30.798744,0.057428,-1.135399,4.953946
0.097031,-0.093507,7.214663,0.000000,30.899017,0.056396,-1.132703,4.948393
0.187684,-0.050697,7.283100,0.000000,30.999270,0.055714,-1.130115,4.926398
