# x_m, y_m, vx_mps, d_m, s_m, kappa_radpm, psi_rad, ax_mps2
-1.932995,3.360935,6.717972,0.000000,14.208745,-0.195050,1.822167,0.335168
-2.050332,3.340300,6.723913,0.000000,14.327883,-0.189508,1.787260,0.662108
-2.167061,3.324262,6.735506,0.000000,14.445709,-0.182974,1.753476,1.030654
-2.282998,3.312439,6.753315,0.000000,14.562247,-0.175425,1.721006,1.442810
-2.397918,3.304459,6.777881,0.000000,14.677444,-0.166820,1.690070,1.902887
-2.511784,3.299947,6.809799,0.000000,14.791399,-0.157142,1.660969,2.414718
-2.624427,3.298543,6.849628,0.000000,14.904051,-0.146357,1.633963,2.984566
-2.735808,3.299896,6.897993,0.000000,15.015441,-0.134433,1.609286,3.620152
-2.845902,3.303665,6.955565,0.000000,15.125599,-0.121415,1.587266,4.325710
-2.954593,3.309515,7.022932,0.000000,15.234447,-0.107226,1.567904,-4.557791
-3.061926,3.317125,6.952749,0.000000,15.342049,-0.091887,1.551155,-6.436819
-3.167858,3.326176,6.853613,0.000000,15.448368,-0.075418,1.537013,-7.738010
-3.272383,3.336359,6.733998,0.000000,15.553388,-0.057823,1.525453,-9.072406
-3.375527,3.347376,6.592766,0.000000,15.657118,-0.039136,1.516453,-10.411883
-3.477294,3.358935,6.428977,0.000000,15.759540,-0.019394,1.510008,-11.731202
-3.577695,3.370752,6.241783,0.000000,15.860633,0.001375,1.506121,-11.820821
-3.676781,3.382558,6.049852,0.000000,15.960421,0.023133,1.504787,-10.880619
-3.774557,3.394085,5.870116,0.000000,16.058874,0.045826,1.506006,-10.024068
-3.871038,3.405080,5.701883,0.000000,16.155979,0.069391,1.509785,-9.224215
-3.966308,3.415306,5.544709,0.000000,16.251796,0.093696,1.516121,-8.506788
-4.060306,3.424522,5.397859,0.000000,16.346245,0.118571,1.525027,-7.843068
-4.153115,3.432512,5.260769,0.000000,16.439397,0.143871,1.536505,-7.239341
-4.244708,3.439062,5.132850,0.000000,16.531224,0.169417,1.550557,-6.703350
-4.335047,3.443968,5.013304,0.000000,16.621697,0.195032,1.567187,-6.020505
-4.424216,3.447045,4.904987,0.000000,16.710918,0.220558,1.586400,-5.377823
-4.512054,3.448107,4.807709,0.000000,16.798763,0.245822,1.608197,-4.769479
-4.598609,3.446987,4.721055,0.000000,16.885325,0.270678,1.632601,-4.201459
-4.683769,3.443527,4.644585,0.000000,16.970556,0.294947,1.659632,-3.674126
-4.767415,3.437584,4.577769,0.000000,17.054413,0.318507,1.689390,-3.167308
-4.849530,3.429017,4.520286,0.000000,17.136973,0.341263,1.721953,-2.805909
-4.929864,3.417719,4.469645,0.000000,17.218097,0.363070,1.757396,-2.524080
-5.008347,3.403579,4.424382,0.000000,17.297844,0.384042,1.796122,-2.254773
-5.084774,3.386518,4.384292,0.000000,17.376152,0.404134,1.838010,-1.994155
-5.158935,3.366479,4.349211,0.000000,17.452973,0.423326,1.882940,-1.738201
-5.230607,3.343427,4.319017,0.000000,17.528261,0.441618,1.930811,-1.484276
-5.299551,3.317352,4.293611,0.000000,17.601971,0.458960,1.981343,-1.233754
-5.365492,3.288284,4.272853,0.000000,17.674034,0.475322,2.034230,-0.980983
-5.428287,3.256230,4.256636,0.000000,17.744537,0.490628,2.089198,-0.730888
-5.487700,3.221259,4.244782,0.000000,17.813479,0.504868,2.145887,-0.474600
-5.543857,3.183269,4.237195,0.000000,17.881278,0.517997,2.203959,-0.210580
-5.596831,3.142209,4.233862,0.000000,17.948302,0.529986,2.263059,-0.040618
-5.646566,3.098079,4.233224,0.000000,18.014793,0.540848,2.322766,-0.040541
-5.694062,3.050035,4.232577,0.000000,18.082351,0.550531,2.382713,-0.040544
-5.739058,2.998343,4.231921,0.000000,18.150884,0.559072,2.442526,-0.040660
-5.781413,2.943178,4.231253,0.000000,18.220433,0.566439,2.501814,-0.040489
-5.821143,2.884573,4.230575,0.000000,18.291236,0.572606,2.560239,-0.040421
-5.857992,2.822949,4.229889,0.000000,18.363037,0.577600,2.617473,-0.040361
-5.891830,2.758588,4.229195,0.000000,18.435751,0.581396,2.673197,-0.040278
-5.922548,2.691757,4.228495,0.000000,18.509303,0.584064,2.727270,-0.040269
-5.950043,2.622762,4.227787,0.000000,18.583575,0.585589,2.779458,-0.040203
-5.974282,2.551779,4.227074,0.000000,18.658582,0.585984,2.829807,-0.039861
-5.995209,2.479079,4.226360,0.000000,18.734234,0.585265,2.878371,-0.039847
-6.012799,2.404869,4.225641,0.000000,18.810501,0.583394,2.925144,-0.039834
-6.027037,2.329375,4.224917,0.000000,18.887325,0.580290,2.970764,-0.039820
-6.037925,2.252752,4.224188,0.000000,18.964718,0.575991,3.015200,-0.039806
-6.045470,2.175221,4.223453,0.000000,19.042616,0.570556,3.058551,-0.039792
-6.049691,2.096923,4.222715,0.000000,19.121028,0.564042,3.100987,-0.039778
-6.050615,2.018034,4.221971,0.000000,19.199921,0.556561,-3.140727,-0.039764
-6.048274,1.938775,4.221224,0.000000,19.279215,0.548217,-3.100200,-0.039750
-6.042701,1.859136,4.220473,0.000000,19.359048,0.539130,-3.060643,0.020649
-6.033951,1.779362,4.220865,0.000000,19.439302,0.529437,-3.022023,0.254034
-6.022070,1.699501,4.225722,0.000000,19.520041,0.519314,-2.984306,0.461561
-6.007115,1.619671,4.234584,0.000000,19.601260,0.508940,-2.947449,0.644335
-5.989165,1.540061,4.246983,0.000000,19.682868,0.498481,-2.911374,0.803465
-5.968250,1.460635,4.262493,0.000000,19.765003,0.488282,-2.876025,0.934936
-5.944487,1.381692,4.280538,0.000000,19.847445,0.478429,-2.841337,1.041842
-5.917912,1.303220,4.300655,0.000000,19.930294,0.469056,-2.807263,1.124790
-5.888560,1.225195,4.322403,0.000000,20.013657,0.460286,-2.773740,1.184030
-5.856542,1.147752,4.345298,0.000000,20.097458,0.452139,-2.740721,1.222547
-5.821934,1.070947,4.368935,0.000000,20.181700,0.444665,-2.708162,1.241638
-5.784903,0.995098,4.392858,0.000000,20.266106,0.437861,-2.675991,1.244297
-5.745498,0.920246,4.416753,0.000000,20.350697,0.431743,-2.644179,1.231729
-5.703851,0.846623,4.440280,0.000000,20.435283,0.426276,-2.612658,1.206749
-5.660027,0.774359,4.463189,0.000000,20.519797,0.421406,-2.581383,1.172055
-5.614040,0.703489,4.485320,0.000000,20.604280,0.417108,-2.550309,1.128949
-5.565929,0.634080,4.506527,0.000000,20.688733,0.413164,-2.519364,1.108716
-5.515743,0.566204,4.527247,0.000000,20.773147,0.409561,-2.488538,1.137170
-5.463525,0.499930,4.548391,0.000000,20.857521,0.406184,-2.457761,1.158888
-5.409319,0.435322,4.569828,0.000000,20.941857,0.402914,-2.426963,1.177655
-5.353186,0.372460,4.591495,0.000000,21.026133,0.399746,-2.396088,1.193829
-5.295142,0.311364,4.613355,0.000000,21.110405,0.396645,-2.365077,1.208525
-5.235267,0.252127,4.635366,0.000000,21.194631,0.393615,-2.333939,1.221748
-5.173624,0.194817,4.657498,0.000000,21.278800,0.390617,-2.302628,1.234732
-5.110265,0.139489,4.679744,0.000000,21.362916,0.387632,-2.271161,1.248082
-5.045281,0.086236,4.702098,0.000000,21.446933,0.384630,-2.239534,1.262787
-4.978706,0.035093,4.724590,0.000000,21.530884,0.381561,-2.207716,1.280276
-4.910630,-0.013855,4.747257,0.000000,21.614731,0.378411,-2.175675,1.300957
-4.841121,-0.060550,4.770149,0.000000,21.698468,0.375126,-2.143391,1.326438
-4.770242,-0.104932,4.793347,0.000000,21.782096,0.371717,-2.110753,1.356277
-4.698098,-0.146921,4.816908,0.000000,21.865570,0.368198,-2.077729,1.389890
-4.624743,-0.186470,4.840895,0.000000,21.948907,0.364555,-2.044400,1.427699
-4.550277,-0.223505,4.865361,0.000000,22.032074,0.360781,-2.010828,1.469916
