# x_m, y_m, vx_mps, d_m, s_m, kappa_radpm, psi_rad, ax_mps2
-0.936517,3.634273,7.300000,0.000000,18.992031,-0.032106,3.169815,0.000000
-1.036442,3.631604,7.300000,0.000000,19.091989,-0.026525,3.166885,0.000000
-1.136371,3.629199,7.300000,0.000000,19.191947,-0.021042,3.164508,0.000000
-1.236305,3.627005,7.300000,0.000000,19.291905,-0.015584,3.162678,0.000000
-1.336244,3.624966,7.300000,0.000000,19.391863,-0.010134,3.161393,0.000000
-1.436184,3.623028,7.300000,0.000000,19.491821,-0.004698,3.160651,0.000000
-1.536123,3.621138,7.300000,0.000000,19.591779,0.000739,3.160453,-6.845201
-1.636066,3.619240,7.205660,0.000000,19.691737,0.006135,3.160797,-7.181841
-1.736005,3.617281,7.105334,0.000000,19.791695,0.011523,3.161680,-6.781069
-1.835941,3.615207,7.009288,0.000000,19.891653,0.016901,3.163101,-6.430922
-1.935879,3.612963,6.916970,0.000000,19.991611,0.022255,3.165058,-6.112620
-2.035801,3.610498,6.828065,0.000000,20.091569,0.027614,3.167550,-5.817067
-2.135729,3.607757,6.742369,0.000000,20.191527,0.033025,3.170581,-5.544203
-2.235639,3.604686,6.659667,0.000000,20.291485,0.038452,3.174153,-5.292084
-2.335535,3.601231,6.579756,0.000000,20.391443,0.043890,3.178268,-5.058358
-2.435425,3.597337,6.502457,0.000000,20.491401,0.049342,3.182928,-4.841548
-2.535275,3.592951,6.427600,0.000000,20.591359,0.054805,3.188132,-4.638647
-2.635124,3.588018,6.355053,0.000000,20.691317,0.060302,3.193886,-4.449381
-2.734927,3.582483,6.284680,0.000000,20.791276,0.065816,3.200189,-4.272257
-2.834689,3.576292,6.216358,0.000000,20.891234,0.071353,3.207044,-4.105661
-2.934419,3.569389,6.149985,0.000000,20.991192,0.076924,3.214455,-3.949671
-3.034065,3.561721,6.085451,0.000000,21.091150,0.082510,3.222422,-3.801968
-3.133678,3.553229,6.022677,0.000000,21.191108,0.088140,3.230952,-3.662935
-3.233192,3.543861,5.961574,0.000000,21.291066,0.093794,3.240044,-3.531584
-3.332613,3.533561,5.902062,0.000000,21.391024,0.099478,3.249703,-3.406752
-3.431942,3.522271,5.844080,0.000000,21.490982,0.105205,3.259934,-3.288965
-3.531116,3.509941,5.787552,0.000000,21.590940,0.110952,3.270735,-3.176242
-3.630186,3.496506,5.732432,0.000000,21.690898,0.116753,3.282117,-3.069257
-3.729067,3.481920,5.678660,0.000000,21.790856,0.122583,3.294078,-2.967290
-3.827765,3.466123,5.626186,0.000000,21.890814,0.128450,3.306623,-2.869393
-3.926264,3.449057,5.574974,0.000000,21.990772,0.134369,3.319759,-2.776276
